id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
146283,boardgameexpansion,Defenders of the Realm: Minions Expansion – Dragonkin,2014,1,4,90,90,90,13,37,7.9,5.59173,336,3,34,60,26,3,3
15536,boardgame,Hugga Bunch 3-in-1 Match and Hug Card Games,1985,2,4,15,15,15,6,0,0,0,2,0,0,1,0,0,0
175371,boardgame,Wer kann lesen?,0,2,4,0,0,0,5,0,0,0,2,0,0,0,1,0,0
32919,boardgame,"Sock it To Me!  The ""IN"" Game for Swingers",1968,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
218820,boardgame,StoryCards: Die drei ??? – Buch der Finsternis,2017,1,1,20,20,20,10,0,0,0,0,0,0,0,0,0,0
19920,boardgame,Wordwild,2005,2,5,45,45,45,0,24,5.66667,0,51,7,1,2,9,4,1.5
66286,boardgame,Hunt and Seek Through History,0,1,99,15,15,15,6,1,6.5,0,2,0,0,0,1,0,0
126518,boardgame,SLUGBUG!,2012,2,4,20,20,20,12,2,3.5,0,3,0,0,0,0,0,0
159480,boardgame,Sea Stories,2014,2,4,30,30,30,6,0,0,0,2,0,0,0,0,0,0
3181,boardgame,Farkle,1982,2,8,30,30,30,8,1387,5.50087,5.45442,2629,48,6,30,505,111,1.1261
192726,boardgame,Legend of Vyas,2015,2,2,0,0,0,0,4,5.25,0,4,0,0,1,2,0,0
183390,boardgameexpansion,Star Trek: Attack Wing – Main Power Grid Resource,2015,2,99,60,60,60,14,2,6,0,25,2,4,6,1,0,0
173999,boardgame,The Battle for Angmar,2009,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206058,boardgame,Valhalla I Am Coming!,2016,1,6,120,30,120,10,0,0,0,1,0,0,1,0,0,0
63584,boardgame,Dragon Ball Z: Final Tournament Strategy Game,2000,2,4,30,30,30,4,0,0,0,2,0,0,1,0,0,0
9960,boardgame,WCW Full Impact,1999,2,6,30,30,30,10,2,2,0,6,1,0,0,1,0,0
17065,boardgame,Hack & Sack New Jersey,2001,2,2,30,30,30,12,1,5,0,3,0,0,2,0,0,0
120887,boardgame,Matakana,0,3,5,60,60,60,10,4,6.375,0,1,0,0,0,1,0,0
199014,boardgameexpansion,You're Fired: Corporate Zombies,2016,2,4,20,10,20,12,1,5,0,13,0,0,1,1,0,0
6469,boardgame,Isaac Asimov's Robots VCR Mystery Game,1988,1,12,45,45,45,10,25,5.032,0,86,9,0,7,12,4,1.5
90162,boardgame,Carrom Shuffle Board Game,0,2,2,15,15,15,8,15,7.43333,0,23,1,3,3,5,0,0
169736,boardgame,Shibumi Rule Book,2012,1,6,10,10,10,7,5,7.4,0,6,0,0,1,2,1,2
197439,boardgame,The Fog of War,2016,2,2,120,90,120,10,60,7.90167,5.63528,262,4,74,288,26,4,3.5
8184,boardgameexpansion,Deadwood: On Location,2003,3,8,60,60,60,10,92,5.94837,5.53354,320,13,6,14,36,10,1.5
12237,boardgame,Oil: The Great Adventure,1960,2,7,0,0,0,10,168,5.22083,5.45337,361,20,3,11,57,28,2.0357
214559,boardgameexpansion,Warfighter: WWII Expansion #5 – Ammo Box,2016,1,6,90,30,90,0,10,6.4,0,102,0,5,10,8,0,0
8325,boardgame,The Desert Fox,1981,2,2,120,120,120,12,157,7.23013,5.74901,654,19,13,32,103,28,3.3214
2956,boardgame,Dirty Minds: The Game of Naughty Clues,1990,2,6,45,45,45,18,416,3.93981,5.00105,957,58,5,11,151,25,1.16
63170,boardgame,1817,2010,3,7,360,360,360,0,160,8.69625,5.99247,169,0,95,204,84,38,4.7368
34619,boardgame,Hastings 1066: Ein Ritter Spiel,2008,2,2,60,60,60,0,3,5.33333,0,6,2,3,1,3,2,2
35976,boardgame,Ant Hill,2004,2,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7636,boardgame,Marita-Merkur,1979,2,2,120,120,120,12,66,6.73636,5.57195,280,15,4,6,39,9,3.8889
30041,boardgame,Gøy med klokken,1997,2,4,0,0,0,5,0,0,0,1,0,0,0,0,0,0
216476,boardgameexpansion,Kingdom Death: Monster – Red Witches Expansion,2019,1,6,60,30,60,17,1,10,0,32,0,3,5,2,0,0
17869,boardgame,The Heroes of Might & Magic IV Collectible Card & Tile Game,2005,2,6,0,0,0,9,47,5.17234,5.47192,104,11,11,20,26,7,2.8571
113583,boardgameexpansion,Battles of Westeros: Promo Cards,2010,2,2,60,60,60,13,30,7.08333,5.54635,265,18,26,40,13,0,0
175024,boardgame,Lalaloopsy: Sew the Last Stitch Game,0,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
94979,boardgameexpansion,"Dust Tactics: Combat Rangers Squad – ""The Gunners""",2011,2,4,45,45,45,13,25,7.98,0,179,9,3,10,10,0,0
59515,boardgame,push&move,2009,2,4,30,30,30,10,6,6,0,20,1,1,18,13,1,2
115076,boardgame,San Guo Yan Yi Qi,2010,3,3,30,30,30,8,2,7.25,0,3,0,0,0,1,1,3
35286,boardgame,Doodlebops Card Game,2006,2,2,30,30,30,0,0,0,0,0,0,0,1,0,0,0
32745,boardgame,Dawson City Barbers,2007,4,6,45,45,45,0,21,6.66667,0,32,2,7,5,13,3,2
107492,boardgameexpansion,BGCon Fusão: Jelly,2011,3,7,30,30,30,10,3,6,0,2,1,0,0,1,0,0
151069,boardgame,Hauler,2014,2,5,90,90,90,13,0,0,0,1,0,1,6,0,0,0
85861,boardgame,Fist of the North Star,1986,2,7,30,30,30,12,2,7.5,0,3,0,0,1,1,1,1
99202,boardgame,Cycle-Opoly,0,2,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0
12316,boardgame,Sky My Husband,2004,2,8,15,15,15,12,24,5.0625,0,49,0,0,2,12,3,1
192442,boardgame,Super Galactic Battle Mounties,2016,1,6,90,45,90,13,0,0,0,1,0,0,1,0,0,0
90944,boardgameexpansion,Deadlands: The Great Rail Wars – Cry Havoc!,1998,2,6,120,120,120,10,3,7,0,23,0,3,1,2,0,0
45129,boardgame,God Trumps,2008,2,0,0,0,0,0,2,7,0,6,0,0,1,0,0,0
116479,boardgame,Pa and Ma,1935,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65573,boardgame,Grocery Rummy,0,2,4,20,20,20,12,0,0,0,0,0,0,1,0,0,0
154097,boardgame,Tooth Terror,2014,2,3,17,17,17,8,11,5.47273,0,27,1,0,0,7,2,1
198209,boardgame,Liebes Spiel,0,2,2,0,0,0,0,0,0,0,6,1,0,0,0,0,0
18051,boardgame,L.L.A.M.A.,2009,3,5,90,90,90,12,6,7.21667,0,6,0,4,13,6,2,3
5119,boardgame,Swedish Roulette,0,1,8,10,10,10,5,4,4.25,0,7,1,0,0,3,0,0
132684,boardgameexpansion,Elder Sign: Arkham Nights 2012 Promotional Ancient One Card,2012,1,8,90,90,90,14,17,7.32353,0,45,4,113,175,6,0,0
168555,boardgame,Cooling Down!,2009,1,24,0,0,0,6,0,0,0,1,0,1,1,0,0,0
83879,boardgame,Fast Attack: World War II Coastal Warfare Rules,1995,2,8,90,90,90,12,0,0,0,1,0,0,0,0,0,0
127640,boardgame,Olympic Rowing,2012,1,1,90,90,90,12,0,0,0,3,0,0,0,0,0,0
169300,boardgame,EUROPA - ASIEN - AFRIKA  Eine Reise in heisse Länder mit Sinalco,0,2,6,30,30,30,6,0,0,0,0,0,0,0,0,0,0
34023,boardgame,Sliders,2004,2,2,15,15,15,0,4,4.75,0,4,0,0,0,2,3,1
178347,boardgameexpansion,Franky Expansion pack No. 3,2015,2,6,0,15,0,8,3,6.66667,0,4,0,0,0,1,0,0
5511,boardgame,Southern Front,1984,2,2,360,360,360,12,199,7.44219,5.83137,576,9,39,62,70,28,3.3929
12273,boardgame,The Long March,1977,1,3,90,90,90,12,1,5,0,20,0,5,6,6,0,0
9564,boardgame,William the Conqueror: 1066,1976,2,3,120,120,120,12,26,6.77885,0,78,5,13,14,25,3,3.3333
129010,boardgame,Jungle Ascent,2013,2,4,30,30,30,8,234,6.61368,5.72349,475,26,17,110,78,21,1.5238
33909,boardgameexpansion,MotorChamp Team Set: Cars 18 & 19,2003,5,5,120,120,120,0,9,6.66667,0,34,0,2,4,7,1,1
8759,boardgame,Tsushima,1975,2,2,240,240,240,0,12,5.29167,0,64,3,4,4,7,2,2
4688,boardgame,Angola,1988,2,4,480,480,480,0,322,7.98339,6.15095,711,20,81,246,178,40,3.1
92332,boardgameexpansion,Carcassonne: The Phantom,2011,2,6,45,45,45,8,984,7.5385,6.5365,3374,31,74,196,326,54,1.5556
68529,boardgame,Quadrant Z,1999,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0
98717,boardgame,Table Speedway,1953,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6088,boardgame,Rommel,1981,2,4,360,360,360,12,50,6.37,5.53652,106,1,6,10,23,7,3.7143
115214,boardgameexpansion,Anima Tactics: Veronica,2008,2,2,60,60,60,12,0,0,0,3,0,0,0,0,1,3
63301,boardgame,Robin Hood,1978,2,2,45,45,45,0,1,5,0,2,0,1,0,1,1,1
9428,boardgame,La Ruée vers l'or,1975,2,4,10,10,10,0,5,5.22,0,17,1,0,0,0,0,0
24705,boardgame,Strandhogg,2003,1,0,150,150,150,12,8,6.875,0,10,1,2,3,3,0,0
26162,boardgame,Claim It!,2006,2,5,40,40,40,8,231,6.17069,5.63814,306,16,14,40,106,34,1.4706
199533,boardgame,Arthur et la Vengeance de Maltazard : le Jeu de Course,2009,2,4,45,30,45,8,0,0,0,1,0,0,0,0,0,0
172680,boardgameexpansion,The Lord of the Rings: The Card Game – The Wastes of Eriador,2015,1,2,60,60,60,12,71,7.75211,5.66384,823,3,40,86,35,4,3
11221,boardgame,Natural Selection,2004,3,6,30,30,30,13,9,4.66667,0,44,2,5,5,9,1,2
28225,boardgame,Shipping,0,2,4,120,120,120,10,2,7.25,0,7,1,3,4,1,0,0
137872,boardgame,EONS,2013,1,5,90,90,90,14,198,6.85081,5.71941,429,14,22,95,68,20,2.7
97433,boardgame,Les victoires du Maréchal de Saxe: Fontenoy 1745 – Lauffeld 1747,2011,2,0,200,200,200,10,41,7,5.56773,176,4,4,14,20,13,2.4615
39433,boardgameexpansion,Politics as Usual: Unusual Suspects,2008,2,6,60,60,60,12,9,6.55556,0,35,3,1,5,4,2,1
10663,boardgame,The Civil War,1992,2,2,120,120,120,12,9,5.66667,0,33,5,2,1,4,1,3
97798,boardgameexpansion,Anima Tactics: Odin Goldsmith,2009,2,0,60,60,60,12,1,1,0,1,0,0,0,0,0,0
182089,boardgame,Plundering Pluto,2015,2,2,30,15,30,12,0,0,0,2,0,0,0,0,0,0
25980,boardgame,Potvertoeren: Tour de Chance,1965,2,6,35,35,35,8,0,0,0,0,0,0,0,0,0,0
3512,boardgame,Doorways to Adventure,1986,2,6,60,60,60,10,38,5.81579,5.51023,122,21,5,8,21,5,1.4
127480,boardgameexpansion,Empires of the Void: Pirates of Cidran,2012,0,0,0,0,0,0,16,6.8,0,95,0,23,46,5,1,2
183480,boardgame,Magination,2015,1,9,120,2,120,14,6,6.78333,0,15,0,2,2,6,0,0
19767,boardgame,Warriors in Antiquity,2002,2,2,90,90,90,12,0,0,0,2,0,0,0,0,0,0
189334,boardgame,Dungeon Kart,2017,2,6,45,30,45,8,0,0,0,1,0,0,1,0,0,0
175271,boardgame,Mayor,2014,3,7,0,60,0,16,3,7,0,15,1,1,3,0,1,3
30898,boardgame,Sárkányvár,0,2,7,90,90,90,8,9,3,0,21,0,2,3,5,2,2
9757,boardgame,Count Your Blessings,1979,2,6,20,20,20,0,2,6.5,0,5,0,1,2,2,0,0
168889,boardgameexpansion,Shadowrun: Crossfire – Harlequin's Shadow Promo Card,2014,2,4,30,30,30,13,9,6.46667,0,40,1,60,79,1,1,3
146332,boardgame,H.G. Wells' Little Orc Wars,2007,2,0,45,45,45,10,1,6,0,5,0,0,0,2,1,2
152309,boardgame,Go with Sam,1993,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
7354,boardgame,Bomber,1982,2,2,90,90,90,12,38,6.77368,5.54023,159,5,14,14,22,12,3.1667
11930,boardgame,Renju,0,2,2,10,10,10,8,67,6.20955,5.54791,74,0,0,10,37,14,2.8571
197572,boardgame,Warhammer Quest: Silver Tower,2016,2,4,120,60,120,14,533,7.71473,6.13521,1340,17,143,470,161,7,2.5714
164205,boardgame,King's Pouch,2014,2,4,60,60,60,10,150,6.84,5.67665,192,6,36,109,42,14,2.7857
157287,boardgame,Tactico!,2000,2,2,0,10,0,7,2,5.25,0,6,0,0,1,1,0,0
75789,boardgame,Mai-Star,2010,3,6,30,30,30,14,783,6.5625,5.98156,1285,52,25,120,170,46,1.8913
216790,boardgame,MASSIVE! Attack of the Tyrant (マッシヴ!Attack of the Tyrant),2014,2,2,0,30,0,7,0,0,0,1,0,0,0,0,0,0
162677,boardgame,1893: Cologne,2014,2,4,240,240,240,0,17,7.47059,0,51,0,12,20,8,1,3
127113,boardgame,GourmetSmarts,0,0,0,0,0,0,10,1,6,0,2,1,0,0,0,0,0
45758,boardgame,Panzer Korridor,2009,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
152172,boardgame,Nova Aetas: Dark Renaissance Tactical Game,2016,1,4,45,45,45,12,8,7.5,0,25,2,5,48,17,0,0
34792,boardgame,Righteous! Book of Mormon Edition,2007,2,4,60,60,60,0,2,5,0,5,0,0,0,0,0,0
25341,boardgame,State the Facts,1993,2,6,30,30,30,0,0,0,0,4,0,0,0,1,0,0
113401,boardgame,Timeline: Historical Events,2011,2,8,15,15,15,8,2637,6.85419,6.49945,4849,40,117,393,411,96,1.1146
11842,boardgame,Triple Flips 10: Disasters,1981,1,4,0,0,0,8,1,5,0,6,0,1,0,2,0,0
73731,boardgame,The Sneak's War,2010,1,4,30,30,30,12,3,6.6,0,5,0,0,3,3,0,0
201277,boardgameexpansion,A Game of Thrones: The Card Game (Second Edition) – Lions of Casterly Rock,2016,2,4,120,60,120,0,33,8.25758,5.60104,314,2,8,49,11,1,3
36001,boardgame,Away Team Skirmish,2003,2,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0
